event_id,timestamp,platform,event_type,acct_id,person_id,source_ip,user_agent,resource,success,is_anomalous,details
evt-a36e7270,2026-06-02T22:56:24.695759,salesforce,login_success,acct-sal-ID-0113-a6dce4,ID-0113,219.147.250.145,,contacts,True,False,
evt-14a2875e,2026-05-31T06:52:24.695759,aws_iam,login_success,acct-aws-ID-0113-e262bc,ID-0113,174.127.208.110,,kms:*,True,False,
evt-a830ffce,2026-05-22T20:55:24.695759,aws_iam,resource_access,acct-aws-ID-0114-beb203,ID-0114,33.127.113.177,,kms:*,True,False,
evt-0c307397,2026-06-03T19:45:24.695759,active_directory,resource_access,acct-act-ID-0114-e03520,ID-0114,205.56.219.146,,exchange,True,False,
evt-57902cfd,2026-06-09T19:23:24.695759,github,resource_access,acct-git-ID-0114-29bdc8,ID-0114,119.92.217.85,,repos:public,True,False,
evt-3a23c158,2026-06-12T23:06:24.695759,active_directory,login_success,acct-act-ID-0114-e03520,ID-0114,183.10.194.206,,dns,True,False,
evt-9457b258,2026-06-11T11:41:24.695759,active_directory,login_success,acct-act-ID-0114-e03520,ID-0114,135.158.119.202,,dns,True,False,
evt-7c69f2ab,2026-06-18T13:22:24.695759,active_directory,resource_access,acct-act-ID-0114-e03520,ID-0114,16.220.250.102,,gpo,True,False,
evt-1b1e77fd,2026-06-18T19:41:24.695759,github,resource_access,acct-git-ID-0114-29bdc8,ID-0114,192.82.189.126,,actions,True,False,
evt-4b12c528,2026-06-08T04:16:24.695759,aws_iam,login_success,acct-aws-ID-0114-beb203,ID-0114,112.231.228.27,,ec2:*,True,False,
evt-273baae0,2026-05-29T12:37:24.695759,okta,resource_access,acct-okt-ID-0115-6b2141,ID-0115,91.107.31.137,,mfa-config,True,False,
evt-1ee0936f,2026-06-09T12:29:24.695759,aws_iam,resource_access,acct-aws-ID-0115-541b96,ID-0115,49.116.115.239,,rds:prod,True,False,
evt-76d144d7,2026-06-08T12:46:24.695759,active_directory,login_success,acct-act-ID-0115-ec18e8,ID-0115,222.86.48.34,,exchange,True,False,
evt-2a3fcaa3,2026-06-03T11:43:24.695759,salesforce,login_success,acct-sal-ID-0115-f84f8d,ID-0115,81.244.211.88,,setup,True,False,
evt-8f8214e5,2026-05-21T22:18:24.695759,aws_iam,login_success,acct-aws-ID-0115-541b96,ID-0115,167.37.99.145,,lambda:*,True,False,
evt-e2928923,2026-05-27T00:31:24.695759,aws_iam,login_success,acct-aws-ID-0115-541b96,ID-0115,144.155.124.85,,rds:prod,True,False,
evt-ecd4b492,2026-06-04T07:18:24.695759,salesforce,login_success,acct-sal-ID-0115-f84f8d,ID-0115,92.125.170.109,,setup,True,False,
evt-2d7fed28,2026-06-15T08:26:24.695759,aws_iam,login_success,acct-aws-ID-0115-541b96,ID-0115,52.23.236.128,,s3://prod-data,True,False,
evt-8c232f41,2026-06-15T21:38:24.695759,salesforce,resource_access,acct-sal-ID-0116-bf1fad,ID-0116,36.244.5.166,,contacts,True,False,
evt-d0249f9f,2026-06-03T01:05:24.695759,okta,login_success,acct-okt-ID-0116-9fe724,ID-0116,196.40.191.29,,sso-apps,True,False,
evt-d715d9b8,2026-06-08T00:48:24.695759,github,resource_access,acct-git-ID-0116-b2785c,ID-0116,170.215.44.144,,actions,True,False,
evt-5f87ec66,2026-05-20T23:17:24.695759,salesforce,login_success,acct-sal-ID-0116-bf1fad,ID-0116,18.31.51.223,,opportunities,True,False,
evt-2d46e17d,2026-06-19T09:30:24.695759,salesforce,login_success,acct-sal-ID-0116-bf1fad,ID-0116,36.37.183.33,,accounts,True,False,
evt-6f543fc1,2026-06-07T21:50:24.695759,aws_iam,login_success,acct-aws-ID-0116-7219ef,ID-0116,35.183.141.94,,iam:*,True,False,
evt-08a71dff,2026-06-17T07:04:24.695759,aws_iam,resource_access,acct-aws-ID-0116-7219ef,ID-0116,3.53.194.139,,s3://prod-data,True,False,
evt-cb353482,2026-05-31T04:55:24.695759,aws_iam,login_success,acct-aws-ID-0116-7219ef,ID-0116,56.255.178.174,,iam:*,True,False,
evt-64eb217c,2026-05-25T06:52:24.695759,active_directory,login_success,acct-act-ID-0117-e5e1a2,ID-0117,107.92.143.153,,exchange,True,False,
evt-bab2e325,2026-06-16T15:52:24.695759,aws_iam,login_success,acct-aws-ID-0117-ea00fe,ID-0117,15.23.187.81,,iam:*,True,False,
evt-a9447bde,2026-06-01T06:21:24.695759,github,login_success,acct-git-ID-0117-594668,ID-0117,33.118.113.52,,actions,True,False,
evt-bc7c5164,2026-06-10T08:13:24.695759,aws_iam,login_success,acct-aws-ID-0117-ea00fe,ID-0117,208.138.101.168,,iam:*,True,False,
evt-1eb7ed70,2026-06-08T06:02:24.695759,aws_iam,resource_access,acct-aws-ID-0117-ea00fe,ID-0117,153.130.143.22,,s3://prod-data,True,False,
evt-031fb065,2026-06-08T07:03:24.695759,github,login_success,acct-git-ID-0118-0254dd,ID-0118,79.56.9.230,,actions,True,False,
evt-66f48139,2026-06-13T20:31:24.695759,okta,login_success,acct-okt-ID-0118-2b10a1,ID-0118,134.246.40.7,,policies,True,False,
evt-584152a4,2026-05-22T14:06:24.695759,github,login_success,acct-git-ID-0118-0254dd,ID-0118,96.57.13.64,,packages,True,False,
evt-df9c5f63,2026-06-16T16:17:24.695759,active_directory,login_success,acct-act-ID-0118-557a60,ID-0118,149.91.253.127,,exchange,True,False,
evt-0748cac6,2026-06-06T15:03:24.695759,active_directory,login_success,acct-act-ID-0118-557a60,ID-0118,179.49.77.65,,gpo,True,False,
evt-b39a5ca7,2026-06-04T00:12:24.695759,active_directory,resource_access,acct-act-ID-0118-557a60,ID-0118,110.49.3.215,,gpo,True,False,
evt-945fa9e3,2026-06-06T22:55:24.695759,active_directory,login_success,acct-act-ID-0119-792530,ID-0119,168.50.83.65,,dns,True,False,
evt-a1804642,2026-05-28T10:59:24.695759,active_directory,login_success,acct-act-ID-0119-792530,ID-0119,10.36.27.76,,file-server,True,False,
evt-e715eae0,2026-05-28T22:32:24.695759,aws_iam,login_success,acct-aws-ID-0119-430753,ID-0119,160.108.194.187,,iam:*,True,False,
evt-89061e6e,2026-06-06T15:33:24.695759,aws_iam,resource_access,acct-aws-ID-0120-e9c41c,ID-0120,159.66.213.243,,iam:*,True,False,
evt-c8418b3a,2026-05-29T08:23:24.695759,active_directory,resource_access,acct-act-ID-0120-0a5bdd,ID-0120,89.182.237.65,,exchange,True,False,
evt-657cd3db,2026-06-04T01:20:24.695759,salesforce,login_success,acct-sal-ID-0120-36270f,ID-0120,34.88.112.136,,opportunities,True,False,
evt-e1713f23,2026-05-24T16:02:24.695759,github,login_success,acct-git-ID-0120-990159,ID-0120,209.129.164.27,,packages,True,False,
evt-85579dcb,2026-05-21T09:48:24.695759,github,login_success,acct-git-ID-0120-990159,ID-0120,20.56.250.13,,repos:public,False,False,
evt-308727f4,2026-06-18T10:35:24.695759,aws_iam,resource_access,acct-aws-ID-0120-e9c41c,ID-0120,114.89.6.88,,s3://prod-data,True,False,
evt-ee6f78b2,2026-06-10T00:54:24.695759,active_directory,resource_access,acct-act-ID-0120-0a5bdd,ID-0120,137.54.241.180,,exchange,True,False,
evt-518d4c9f,2026-05-21T08:54:24.695759,active_directory,login_success,acct-act-ID-0120-0a5bdd,ID-0120,46.200.45.14,,gpo,True,False,
evt-89d71afa,2026-05-24T02:08:24.695759,salesforce,resource_access,acct-sal-ID-0121-0cbcb4,ID-0121,118.252.142.7,,setup,True,False,
evt-f7047363,2026-05-31T08:15:24.695759,salesforce,login_success,acct-sal-ID-0121-0cbcb4,ID-0121,157.16.83.68,,opportunities,False,False,
evt-46a66047,2026-05-30T19:18:24.695759,salesforce,login_success,acct-sal-ID-0121-0cbcb4,ID-0121,215.195.118.231,,setup,True,False,
evt-e4a8ead2,2026-06-11T10:54:24.695759,okta,login_success,acct-okt-ID-0121-8c3493,ID-0121,177.106.103.82,,mfa-config,True,False,
evt-75bf7494,2026-06-16T08:07:24.695759,okta,login_success,acct-okt-ID-0121-8c3493,ID-0121,52.252.95.132,,sso-apps,True,False,
evt-fbc8067a,2026-06-07T21:09:24.695759,okta,resource_access,acct-okt-ID-0122-9282b3,ID-0122,29.61.145.145,,api-tokens,True,False,
evt-028917c4,2026-05-26T01:42:24.695759,github,login_success,acct-git-ID-0122-87ae04,ID-0122,215.53.139.233,,settings,True,False,
evt-714c9656,2026-06-04T11:08:24.695759,github,login_success,acct-git-ID-0122-87ae04,ID-0122,198.176.229.245,,actions,True,False,
evt-d5612652,2026-05-31T22:17:24.695759,github,login_success,acct-git-ID-0123-8911f5,ID-0123,60.140.193.131,,repos:public,True,False,
evt-eb3c6db9,2026-06-06T07:25:24.695759,github,login_success,acct-git-ID-0123-8911f5,ID-0123,95.40.92.49,,packages,False,False,
evt-25749529,2026-06-08T02:33:24.695759,active_directory,login_success,acct-act-ID-0123-45ec8e,ID-0123,19.63.253.129,,domain-controller,True,False,
evt-eeef0153,2026-05-29T09:23:24.695759,okta,login_success,acct-okt-ID-0123-007053,ID-0123,182.250.5.246,,api-tokens,True,False,
evt-f63a7c17,2026-06-09T04:56:24.695759,active_directory,login_success,acct-act-ID-0124-20681e,ID-0124,85.18.192.201,,dns,True,False,
evt-18af0840,2026-05-27T18:18:24.695759,active_directory,login_success,acct-act-ID-0124-20681e,ID-0124,34.187.186.178,,dns,False,False,
evt-c14ca493,2026-05-20T23:22:24.695759,github,login_success,acct-git-ID-0124-ccbf7c,ID-0124,148.94.228.81,,repos:public,True,False,
evt-e12b1de4,2026-06-18T20:24:24.695759,active_directory,resource_access,acct-act-ID-0124-20681e,ID-0124,17.12.41.87,,domain-controller,True,False,
evt-e71b98f9,2026-06-17T14:49:24.695759,github,login_success,acct-git-ID-0124-ccbf7c,ID-0124,37.253.198.54,,packages,True,False,
evt-290c6874,2026-06-13T08:41:24.695759,github,login_success,acct-git-ID-0124-ccbf7c,ID-0124,11.143.242.211,,repos:private,True,False,
evt-67908732,2026-06-13T17:18:24.695759,aws_iam,login_success,acct-aws-ID-0125-b128de,ID-0125,12.123.133.149,,lambda:*,True,False,
evt-fd8d9832,2026-06-17T23:23:24.695759,salesforce,login_success,acct-sal-ID-0125-7595ed,ID-0125,122.125.75.191,,reports,False,False,
evt-138b092b,2026-06-12T23:21:24.695759,salesforce,login_success,acct-sal-ID-0125-7595ed,ID-0125,45.100.33.211,,setup,True,False,
evt-1896cb63,2026-06-18T13:34:24.695759,salesforce,login_success,acct-sal-ID-0125-7595ed,ID-0125,68.226.234.188,,setup,True,False,
evt-f68f7513,2026-06-05T12:31:24.695759,active_directory,resource_access,acct-act-ID-0125-861e49,ID-0125,51.191.151.60,,domain-controller,True,False,
evt-50e5025a,2026-05-29T23:39:24.695759,aws_iam,login_success,acct-aws-ID-0126-31f5e1,ID-0126,209.165.30.188,,kms:*,True,False,
evt-744bf56c,2026-06-14T08:18:24.695759,aws_iam,login_success,acct-aws-ID-0126-31f5e1,ID-0126,134.141.196.43,,ec2:*,True,False,
evt-3147e8d2,2026-06-02T12:42:24.695759,okta,login_success,acct-okt-ID-0126-0a103c,ID-0126,183.66.31.161,,user-management,False,False,
evt-3bbc574b,2026-06-15T04:07:24.695759,okta,login_success,acct-okt-ID-0126-0a103c,ID-0126,192.233.78.94,,mfa-config,True,False,
evt-47a723c0,2026-06-19T09:38:24.695759,aws_iam,login_success,acct-aws-ID-0126-31f5e1,ID-0126,168.101.155.131,,kms:*,True,False,
evt-08f85f0c,2026-06-13T14:20:24.695759,okta,resource_access,acct-okt-ID-0126-0a103c,ID-0126,60.105.255.109,,sso-apps,True,False,
evt-67a94ef4,2026-06-04T06:59:24.695759,aws_iam,login_success,acct-aws-ID-0126-31f5e1,ID-0126,89.47.210.255,,kms:*,True,False,
evt-d30e84e9,2026-06-08T00:54:24.695759,github,resource_access,acct-git-ID-0127-800bac,ID-0127,161.49.193.223,,packages,True,False,
evt-c7f9b870,2026-05-26T19:22:24.695759,salesforce,resource_access,acct-sal-ID-0127-d20bc6,ID-0127,190.3.93.12,,setup,True,False,
evt-089c3fcd,2026-05-24T09:32:24.695759,salesforce,resource_access,acct-sal-ID-0127-d20bc6,ID-0127,222.105.35.93,,setup,True,False,
evt-39e0c8d4,2026-06-02T14:00:24.695759,github,login_success,acct-git-ID-0127-800bac,ID-0127,131.107.130.59,,repos:private,True,False,
evt-ec446590,2026-06-03T06:17:24.695759,salesforce,resource_access,acct-sal-ID-0127-d20bc6,ID-0127,212.140.70.223,,contacts,True,False,
evt-b35bc879,2026-06-10T07:59:24.695759,salesforce,login_success,acct-sal-ID-0127-d20bc6,ID-0127,116.215.65.250,,accounts,True,False,
evt-287e59d6,2026-05-25T10:13:24.695759,github,login_success,acct-git-ID-0127-800bac,ID-0127,164.69.171.220,,packages,True,False,
evt-4dfe9f44,2026-06-07T09:18:24.695759,aws_iam,login_success,acct-aws-ID-0128-f458e9,ID-0128,50.174.219.213,,kms:*,True,False,
evt-08f28a08,2026-06-16T04:16:24.695759,salesforce,resource_access,acct-sal-ID-0128-b1f352,ID-0128,123.200.195.71,,contacts,True,False,
evt-ef15801e,2026-06-10T08:20:24.695759,salesforce,resource_access,acct-sal-ID-0128-b1f352,ID-0128,146.199.203.69,,opportunities,True,False,
evt-50660d33,2026-06-07T08:20:24.695759,github,login_success,acct-git-ID-0128-b8bf08,ID-0128,78.215.125.179,,actions,False,False,
evt-6173b45e,2026-06-08T11:51:24.695759,salesforce,login_success,acct-sal-ID-0128-b1f352,ID-0128,166.197.170.162,,reports,True,False,
evt-719c7383,2026-06-11T08:34:24.695759,aws_iam,resource_access,acct-aws-ID-0128-f458e9,ID-0128,189.172.56.86,,ec2:*,True,False,
evt-e2b815b1,2026-06-06T17:12:24.695759,github,login_success,acct-git-ID-0128-b8bf08,ID-0128,200.22.43.36,,repos:public,True,False,
evt-643f0b74,2026-06-11T18:31:24.695759,aws_iam,resource_access,acct-aws-ID-0128-f458e9,ID-0128,77.242.141.61,,s3://prod-data,True,False,
evt-f5c8e1ec,2026-06-07T23:41:24.695759,github,login_success,acct-git-ID-0129-4a85aa,ID-0129,206.141.236.28,,packages,True,False,
evt-515142fd,2026-06-12T11:25:24.695759,okta,login_success,acct-okt-ID-0129-d9de1d,ID-0129,31.244.155.31,,mfa-config,True,False,
evt-6ce6caae,2026-05-28T07:04:24.695759,github,login_success,acct-git-ID-0129-4a85aa,ID-0129,11.85.63.156,,repos:public,False,False,
evt-4d56f9c1,2026-05-24T19:48:24.695759,aws_iam,login_success,acct-aws-ID-0129-f39ab5,ID-0129,219.92.181.244,,kms:*,True,False,
evt-500e74f1,2026-06-03T09:42:24.695759,salesforce,login_success,acct-sal-ID-0129-2417f2,ID-0129,159.226.211.231,,reports,True,False,
evt-05d98a55,2026-06-03T16:00:24.695759,salesforce,resource_access,acct-sal-ID-0130-7a055a,ID-0130,42.64.44.233,,reports,True,False,
evt-3da038a6,2026-05-24T03:44:24.695759,github,login_success,acct-git-ID-0130-2216e4,ID-0130,137.109.101.241,,actions,True,False,
evt-9ce1aaf4,2026-05-21T16:32:24.695759,github,login_success,acct-git-ID-0130-2216e4,ID-0130,142.242.3.217,,actions,True,False,
evt-a8a107d1,2026-06-10T23:57:24.695759,salesforce,login_success,acct-sal-ID-0130-7a055a,ID-0130,89.47.38.102,,accounts,True,False,
evt-899dd535,2026-06-15T04:27:24.695759,salesforce,login_success,acct-sal-ID-0130-7a055a,ID-0130,203.90.172.27,,contacts,True,False,
evt-66aa1028,2026-05-29T00:20:24.695759,github,resource_access,acct-git-ID-0130-2216e4,ID-0130,136.191.198.248,,settings,True,False,
evt-36c3bfef,2026-05-23T22:31:24.695759,github,login_success,acct-git-ID-0130-2216e4,ID-0130,1.45.109.201,,repos:private,True,False,
evt-a95e9ec7,2026-05-27T07:48:24.695759,github,login_success,acct-git-ID-0130-2216e4,ID-0130,55.146.11.0,,repos:private,True,False,
evt-d5419453,2026-06-06T05:05:24.695759,aws_iam,login_success,acct-aws-ID-0131-3d3f52,ID-0131,217.188.210.226,,lambda:*,False,False,
evt-d866b346,2026-06-17T13:17:24.695759,salesforce,resource_access,acct-sal-ID-0131-795b8b,ID-0131,142.131.96.168,,accounts,True,False,
evt-8e2bef6f,2026-06-12T19:54:24.695759,aws_iam,login_success,acct-aws-ID-0131-3d3f52,ID-0131,116.205.38.224,,iam:*,True,False,
evt-e6d6241e,2026-06-17T11:51:24.695759,github,resource_access,acct-git-ID-0132-f8db30,ID-0132,87.220.191.17,,settings,True,False,
evt-883df502,2026-06-19T19:35:24.695759,aws_iam,login_success,acct-aws-ID-0132-b8fbfa,ID-0132,86.52.149.132,,rds:prod,True,False,
evt-15d6c383,2026-06-04T20:58:24.695759,okta,login_success,acct-okt-ID-0132-fb10ba,ID-0132,144.70.71.108,,mfa-config,True,False,
evt-8a5062d1,2026-05-25T21:07:24.695759,okta,resource_access,acct-okt-ID-0132-fb10ba,ID-0132,7.118.127.136,,policies,True,False,
evt-641b436d,2026-06-01T11:57:24.695759,github,login_success,acct-git-ID-0132-f8db30,ID-0132,160.98.42.41,,settings,True,False,
evt-b2d75b75,2026-05-23T18:32:24.695759,github,login_success,acct-git-ID-0132-f8db30,ID-0132,200.212.71.124,,repos:private,True,False,
evt-1fe823d6,2026-05-25T14:52:24.695759,okta,resource_access,acct-okt-ID-0132-fb10ba,ID-0132,56.152.97.196,,sso-apps,True,False,
evt-7dfe5bfa,2026-05-28T22:48:24.695759,okta,resource_access,acct-okt-ID-0132-fb10ba,ID-0132,171.4.183.253,,mfa-config,True,False,
evt-cef80437,2026-06-11T14:27:24.695759,active_directory,login_success,acct-act-ID-0133-f7b57a,ID-0133,39.212.72.105,,dns,True,False,
evt-ad80f5c0,2026-06-11T18:14:24.695759,salesforce,login_success,acct-sal-ID-0133-69d3de,ID-0133,54.212.197.170,,accounts,True,False,
evt-00f2f482,2026-06-03T15:00:24.695759,active_directory,login_success,acct-act-ID-0133-f7b57a,ID-0133,4.168.157.50,,exchange,True,False,
evt-411f3439,2026-05-25T11:58:24.695759,okta,login_success,acct-okt-ID-0133-f093b7,ID-0133,223.149.246.211,,api-tokens,True,False,
evt-c6dcf66d,2026-06-05T06:10:24.695759,okta,resource_access,acct-okt-ID-0134-8aad10,ID-0134,120.235.83.22,,mfa-config,True,False,
evt-15e42452,2026-06-12T00:18:24.695759,github,login_success,acct-git-ID-0134-e2d1ae,ID-0134,60.72.247.32,,repos:private,True,False,
evt-69298918,2026-06-18T15:00:24.695759,okta,login_success,acct-okt-ID-0134-8aad10,ID-0134,64.215.22.130,,mfa-config,True,False,
evt-56c887b9,2026-06-17T12:55:24.695759,aws_iam,resource_access,acct-aws-ID-0134-9dba5a,ID-0134,200.169.143.17,,iam:*,True,False,
evt-a5310848,2026-06-07T23:35:24.695759,github,login_success,acct-git-ID-0134-e2d1ae,ID-0134,70.4.206.87,,repos:public,True,False,
evt-4f9cce49,2026-06-18T22:55:24.695759,github,login_success,acct-git-ID-0134-e2d1ae,ID-0134,36.152.117.55,,repos:public,True,False,
evt-0a0e1901,2026-06-05T13:25:24.695759,active_directory,login_success,acct-act-ID-0134-7d773d,ID-0134,146.88.243.245,,exchange,True,False,
evt-037eb15f,2026-05-23T17:40:24.695759,github,login_success,acct-git-ID-0135-e4fdd6,ID-0135,211.42.10.81,,packages,True,False,
evt-e1a85a44,2026-06-12T12:35:24.695759,github,login_success,acct-git-ID-0135-e4fdd6,ID-0135,116.204.49.126,,packages,True,False,
evt-25abf8e0,2026-06-13T07:07:24.695759,github,resource_access,acct-git-ID-0135-e4fdd6,ID-0135,171.235.5.97,,settings,True,False,
evt-72ab33e9,2026-06-19T11:38:24.695759,active_directory,login_success,acct-act-ID-0136-e3ed78,ID-0136,35.191.171.145,,file-server,True,False,
evt-0ec4ae61,2026-06-10T23:18:24.695759,okta,resource_access,acct-okt-ID-0136-ac7e33,ID-0136,144.84.77.243,,policies,True,False,
evt-796e25e7,2026-06-01T07:15:24.695759,okta,login_success,acct-okt-ID-0136-ac7e33,ID-0136,163.65.27.206,,user-management,True,False,
evt-aae46fa3,2026-05-29T22:34:24.695759,salesforce,login_success,acct-sal-ID-0136-458fb8,ID-0136,156.200.173.228,,contacts,True,False,
evt-88bf8ede,2026-05-25T18:20:24.695759,okta,login_success,acct-okt-ID-0136-ac7e33,ID-0136,40.56.182.133,,sso-apps,True,False,
evt-bf761b53,2026-06-05T12:05:24.695759,active_directory,resource_access,acct-act-ID-0136-e3ed78,ID-0136,136.6.36.151,,file-server,True,False,
evt-abdc2f6c,2026-06-15T08:20:24.695759,salesforce,login_success,acct-sal-ID-0137-8aa227,ID-0137,6.79.21.167,,accounts,True,False,
evt-75aee2f3,2026-05-21T03:36:24.695759,github,login_success,acct-git-ID-0137-09997d,ID-0137,143.114.130.29,,actions,False,False,
evt-e8d95eb9,2026-05-26T16:11:24.695759,github,login_success,acct-git-ID-0137-09997d,ID-0137,194.29.92.35,,repos:public,True,False,
evt-9849692f,2026-06-17T17:55:24.695759,salesforce,login_success,acct-sal-ID-0137-8aa227,ID-0137,166.203.201.37,,setup,True,False,
evt-39af3edf,2026-06-19T11:45:24.695759,github,login_success,acct-git-ID-0137-09997d,ID-0137,203.108.135.92,,settings,True,False,
evt-7804d647,2026-06-18T01:43:24.695759,salesforce,login_success,acct-sal-ID-0137-8aa227,ID-0137,194.30.71.163,,contacts,True,False,
evt-fdca0b3c,2026-06-15T12:54:24.695759,salesforce,login_success,acct-sal-ID-0137-8aa227,ID-0137,152.155.43.134,,contacts,True,False,
evt-f7c00e0a,2026-06-18T22:05:24.695759,salesforce,resource_access,acct-sal-ID-0138-470449,ID-0138,139.250.129.54,,accounts,True,False,
evt-fd5f379c,2026-06-08T02:05:24.695759,salesforce,resource_access,acct-sal-ID-0138-470449,ID-0138,76.18.37.170,,accounts,True,False,
evt-d1d914b4,2026-05-26T00:49:24.695759,salesforce,login_success,acct-sal-ID-0138-470449,ID-0138,60.244.114.138,,reports,True,False,
evt-7911889e,2026-05-29T10:38:24.695759,github,resource_access,acct-git-ID-0138-8db8c4,ID-0138,28.20.235.246,,settings,True,False,
evt-1b8ee4ae,2026-06-01T13:03:24.695759,github,resource_access,acct-git-ID-0139-1eecc6,ID-0139,197.167.203.175,,settings,False,False,
evt-3938b4cc,2026-06-17T19:31:24.695759,aws_iam,login_success,acct-aws-ID-0139-294b50,ID-0139,18.126.164.248,,s3://prod-data,True,False,
evt-16782cc8,2026-05-31T23:04:24.695759,aws_iam,login_success,acct-aws-ID-0139-294b50,ID-0139,84.15.134.122,,kms:*,True,False,
evt-8b5bc373,2026-06-08T07:24:24.695759,aws_iam,resource_access,acct-aws-ID-0139-294b50,ID-0139,183.178.66.174,,s3://prod-data,False,False,
evt-b619f003,2026-05-25T00:43:24.695759,aws_iam,resource_access,acct-aws-ID-0139-294b50,ID-0139,124.32.215.98,,lambda:*,True,False,
evt-b1efbdfc,2026-06-17T07:30:24.695759,active_directory,resource_access,acct-act-ID-0140-e1915e,ID-0140,72.49.63.215,,file-server,True,False,
evt-14b192a1,2026-06-06T15:47:24.695759,okta,login_success,acct-okt-ID-0140-e86ea0,ID-0140,78.23.110.204,,policies,True,False,
evt-bf67bc8c,2026-06-05T20:21:24.695759,okta,login_success,acct-okt-ID-0140-e86ea0,ID-0140,120.81.35.39,,sso-apps,True,False,
evt-bc38abac,2026-06-10T12:41:24.695759,salesforce,login_success,acct-sal-ID-0140-742392,ID-0140,77.92.69.88,,accounts,True,False,
evt-54b6abe1,2026-05-30T02:40:24.695759,github,resource_access,acct-git-ID-0140-3a146b,ID-0140,189.140.77.84,,repos:private,True,False,
evt-f845cc90,2026-05-30T15:21:24.695759,okta,login_success,acct-okt-ID-0141-c1e4c5,ID-0141,3.175.20.86,,user-management,True,False,
evt-084443b1,2026-05-21T17:45:24.695759,salesforce,login_success,acct-sal-ID-0141-819efe,ID-0141,16.132.67.93,,contacts,True,False,
evt-06083bb0,2026-05-30T10:19:24.695759,aws_iam,resource_access,acct-aws-ID-0141-5d591f,ID-0141,92.243.33.88,,lambda:*,True,False,
evt-70908bd0,2026-05-23T18:06:24.695759,salesforce,login_success,acct-sal-ID-0142-b5550f,ID-0142,148.244.22.8,,reports,True,False,
evt-d5212c37,2026-06-12T01:22:24.695759,github,login_success,acct-git-ID-0142-aae179,ID-0142,108.222.241.8,,repos:private,True,False,
evt-23aabcd3,2026-05-24T09:16:24.695759,github,login_success,acct-git-ID-0142-aae179,ID-0142,125.157.74.187,,settings,True,False,
evt-c4a15798,2026-05-22T21:51:24.695759,github,login_success,acct-git-ID-0143-802c91,ID-0143,82.205.14.155,,actions,True,False,
evt-545fd4f6,2026-06-10T07:49:24.695759,salesforce,login_success,acct-sal-ID-0143-b23c49,ID-0143,74.130.83.247,,setup,True,False,
evt-99b92590,2026-05-23T04:41:24.695759,aws_iam,login_success,acct-aws-ID-0143-f0d659,ID-0143,101.179.111.188,,rds:prod,True,False,
evt-137430cc,2026-05-30T19:42:24.695759,aws_iam,login_success,acct-aws-ID-0143-f0d659,ID-0143,83.117.123.14,,ec2:*,True,False,
evt-469e73cf,2026-06-14T07:43:24.695759,salesforce,login_success,acct-sal-ID-0143-b23c49,ID-0143,169.92.73.127,,accounts,True,False,
evt-d40acbeb,2026-06-19T00:13:24.695759,github,login_success,acct-git-ID-0143-802c91,ID-0143,25.212.85.245,,packages,True,False,
evt-00064eaf,2026-06-13T15:52:24.695759,salesforce,login_success,acct-sal-ID-0144-cf0cf7,ID-0144,88.31.8.146,,reports,True,False,
evt-125b3b5e,2026-06-03T16:42:24.695759,github,resource_access,acct-git-ID-0144-7e1b79,ID-0144,161.194.189.38,,actions,True,False,
evt-e393d385,2026-06-15T23:21:24.695759,aws_iam,resource_access,acct-aws-ID-0144-eaa61b,ID-0144,5.248.125.97,,s3://prod-data,True,False,
evt-339522ae,2026-06-18T06:48:24.695759,active_directory,login_success,acct-act-ID-0144-7f7bd9,ID-0144,20.26.140.55,,exchange,True,False,
evt-7b49d1a7,2026-06-13T14:52:24.695759,aws_iam,resource_access,acct-aws-ID-0145-1cd2a3,ID-0145,36.65.71.174,,kms:*,True,False,
evt-3780844a,2026-05-22T05:09:24.695759,aws_iam,login_success,acct-aws-ID-0145-1cd2a3,ID-0145,150.212.61.202,,iam:*,True,False,
evt-6a790ee1,2026-06-19T12:24:24.695759,okta,login_success,acct-okt-ID-0145-b8c913,ID-0145,188.52.93.98,,policies,True,False,
evt-7b7e4d92,2026-06-12T15:40:24.695759,okta,login_success,acct-okt-ID-0145-b8c913,ID-0145,218.183.34.7,,policies,True,False,
evt-b160ef4d,2026-06-18T04:42:24.695759,aws_iam,login_success,acct-aws-ID-0145-1cd2a3,ID-0145,42.27.221.90,,iam:*,True,False,
evt-b2423574,2026-05-24T23:57:24.695759,github,resource_access,acct-git-ID-0145-ad5d47,ID-0145,159.26.23.221,,packages,True,False,
evt-28692b20,2026-06-02T08:26:24.695759,salesforce,login_success,acct-sal-ID-0145-910546,ID-0145,152.10.78.153,,contacts,True,False,
evt-cdce5566,2026-06-11T05:31:24.695759,aws_iam,resource_access,acct-aws-ID-0145-1cd2a3,ID-0145,168.134.129.176,,rds:prod,True,False,
evt-2745b86a,2026-05-23T21:12:24.695759,active_directory,resource_access,acct-act-ID-0146-d5996d,ID-0146,164.199.48.214,,domain-controller,True,False,
evt-78444eb3,2026-06-19T06:56:24.695759,github,resource_access,acct-git-ID-0146-93bbf6,ID-0146,129.175.82.113,,actions,True,False,
evt-3febbf18,2026-05-25T01:12:24.695759,active_directory,resource_access,acct-act-ID-0146-d5996d,ID-0146,117.44.140.181,,file-server,True,False,
